 INFO  Accepting connections at http://localhost:3000
 HTTP  29/8/2026 10:18:20 p. m. ::1 GET /assets/js/api.js
 HTTP  29/8/2026 10:18:20 p. m. ::1 Returned 304 in 2 ms
 HTTP  29/8/2026 10:18:20 p. m. ::1 Returned 304 in 2 ms
 HTTP  29/8/2026 10:18:20 p. m. ::1 GET /assets/js/main.js
 HTTP  29/8/2026 10:18:20 p. m. ::1 Returned 200 in 1 ms
 HTTP  29/8/2026 10:18:20 p. m. ::1 GET /pages/mascotas.html
 HTTP  29/8/2026 10:18:20 p. m. ::1 Returned 200 in 3 ms
 HTTP  29/8/2026 10:18:20 p. m. ::1 GET /pages/inventario.html
 HTTP  29/8/2026 10:18:20 p. m. ::1 Returned 200 in 6 ms
 HTTP  29/8/2026 10:18:20 p. m. ::1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:18:20 p. m. ::1 GET /assets/js/api.js
 HTTP  29/8/2026 10:18:20 p. m. ::1 GET /assets/js/main.js
 HTTP  29/8/2026 10:18:20 p. m. ::1 Returned 304 in 3 ms
 HTTP  29/8/2026 10:18:20 p. m. ::1 Returned 304 in 2 ms
 HTTP  29/8/2026 10:18:20 p. m. ::1 Returned 304 in 2 ms
 HTTP  29/8/2026 10:18:20 p. m. ::1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:18:20 p. m. ::1 Returned 304 in 3 ms
 HTTP  29/8/2026 10:18:20 p. m. ::1 GET /assets/js/api.js
 HTTP  29/8/2026 10:18:20 p. m. ::1 GET /assets/js/main.js
 HTTP  29/8/2026 10:18:20 p. m. ::1 Returned 304 in 2 ms
 HTTP  29/8/2026 10:18:20 p. m. ::1 Returned 304 in 1 ms
 HTTP  29/8/2026 10:18:20 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:18:20 p. m. 127.0.0.1 Returned 200 in 2 ms
 HTTP  29/8/2026 10:18:20 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 10:18:20 p. m. 127.0.0.1 Returned 200 in 2 ms
 HTTP  29/8/2026 10:18:21 p. m. 127.0.0.1 GET /index.html
 HTTP  29/8/2026 10:18:21 p. m. 127.0.0.1 Returned 200 in 2 ms
 HTTP  29/8/2026 10:18:21 p. m. ::1 GET /pages/pagos.html
 HTTP  29/8/2026 10:18:21 p. m. ::1 Returned 200 in 3 ms
 HTTP  29/8/2026 10:18:21 p. m. ::1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:18:21 p. m. ::1 GET /assets/js/api.js
 HTTP  29/8/2026 10:18:21 p. m. ::1 GET /assets/js/main.js
 HTTP  29/8/2026 10:18:21 p. m. ::1 Returned 304 in 2 ms
 HTTP  29/8/2026 10:18:21 p. m. ::1 Returned 304 in 1 ms
 HTTP  29/8/2026 10:18:21 p. m. ::1 Returned 304 in 2 ms
 HTTP  29/8/2026 10:18:21 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:18:21 p. m. 127.0.0.1 Returned 304 in 3 ms
 HTTP  29/8/2026 10:18:21 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 10:18:21 p. m. 127.0.0.1 Returned 304 in 2 ms
 HTTP  29/8/2026 10:18:21 p. m. 127.0.0.1 GET /assets/js/main.js
 HTTP  29/8/2026 10:18:21 p. m. 127.0.0.1 Returned 200 in 2 ms
 HTTP  29/8/2026 10:18:21 p. m. 127.0.0.1 GET /favicon.ico
 HTTP  29/8/2026 10:18:21 p. m. 127.0.0.1 Returned 404 in 3 ms
 HTTP  29/8/2026 10:18:21 p. m. 127.0.0.1 GET /pages/pagos.html
 HTTP  29/8/2026 10:18:21 p. m. 127.0.0.1 Returned 200 in 4 ms
 HTTP  29/8/2026 10:18:21 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:18:21 p. m. 127.0.0.1 Returned 304 in 2 ms
 HTTP  29/8/2026 10:18:21 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 10:18:21 p. m. 127.0.0.1 Returned 304 in 1 ms
 HTTP  29/8/2026 10:18:21 p. m. 127.0.0.1 GET /assets/js/main.js
 HTTP  29/8/2026 10:18:21 p. m. 127.0.0.1 Returned 304 in 2 ms
 HTTP  29/8/2026 10:18:21 p. m. 127.0.0.1 GET /login.html
 HTTP  29/8/2026 10:18:21 p. m. 127.0.0.1 Returned 200 in 3 ms
 HTTP  29/8/2026 10:18:22 p. m. ::1 GET /login.html
 HTTP  29/8/2026 10:18:22 p. m. ::1 Returned 200 in 1 ms
 HTTP  29/8/2026 10:18:22 p. m. ::1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:18:22 p. m. ::1 Returned 200 in 2 ms
 HTTP  29/8/2026 10:18:22 p. m. ::1 GET /assets/js/api.js
 HTTP  29/8/2026 10:18:22 p. m. ::1 Returned 200 in 3 ms
 HTTP  29/8/2026 10:18:22 p. m. 127.0.0.1 GET /index.html
 HTTP  29/8/2026 10:18:22 p. m. 127.0.0.1 Returned 200 in 4 ms
 HTTP  29/8/2026 10:18:22 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:18:22 p. m. 127.0.0.1 Returned 200 in 2 ms
 HTTP  29/8/2026 10:18:22 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 10:18:22 p. m. 127.0.0.1 Returned 200 in 3 ms
 HTTP  29/8/2026 10:18:22 p. m. 127.0.0.1 GET /pages/pago-form.html
 HTTP  29/8/2026 10:18:22 p. m. 127.0.0.1 Returned 200 in 2 ms
 HTTP  29/8/2026 10:18:22 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:18:22 p. m. 127.0.0.1 Returned 304 in 6 ms
 HTTP  29/8/2026 10:18:22 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 10:18:22 p. m. 127.0.0.1 Returned 304 in 4 ms
 HTTP  29/8/2026 10:18:22 p. m. 127.0.0.1 GET /assets/js/main.js
 HTTP  29/8/2026 10:18:22 p. m. 127.0.0.1 Returned 200 in 2 ms
 HTTP  29/8/2026 10:18:22 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:18:22 p. m. 127.0.0.1 Returned 304 in 2 ms
 HTTP  29/8/2026 10:18:22 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 10:18:22 p. m. 127.0.0.1 Returned 304 in 2 ms
 HTTP  29/8/2026 10:18:22 p. m. 127.0.0.1 GET /assets/js/main.js
 HTTP  29/8/2026 10:18:22 p. m. 127.0.0.1 Returned 304 in 2 ms
 HTTP  29/8/2026 10:18:22 p. m. 127.0.0.1 GET /assets/js/forms.js
 HTTP  29/8/2026 10:18:22 p. m. 127.0.0.1 Returned 200 in 6 ms
 HTTP  29/8/2026 10:18:22 p. m. 127.0.0.1 GET /favicon.ico
 HTTP  29/8/2026 10:18:22 p. m. 127.0.0.1 Returned 404 in 3 ms
 HTTP  29/8/2026 10:18:23 p. m. ::1 GET /index.html
 HTTP  29/8/2026 10:18:23 p. m. ::1 Returned 200 in 2 ms
 HTTP  29/8/2026 10:18:23 p. m. ::1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:18:23 p. m. ::1 GET /assets/js/api.js
 HTTP  29/8/2026 10:18:23 p. m. ::1 Returned 304 in 2 ms
 HTTP  29/8/2026 10:18:23 p. m. ::1 GET /assets/js/main.js
 HTTP  29/8/2026 10:18:23 p. m. ::1 Returned 304 in 2 ms
 HTTP  29/8/2026 10:18:23 p. m. ::1 Returned 200 in 2 ms
 HTTP  29/8/2026 10:18:23 p. m. ::1 GET /pages/mascotas.html
 HTTP  29/8/2026 10:18:23 p. m. ::1 Returned 200 in 2 ms
 HTTP  29/8/2026 10:18:23 p. m. ::1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:18:23 p. m. ::1 Returned 304 in 1 ms
 HTTP  29/8/2026 10:18:23 p. m. ::1 GET /assets/js/api.js
 HTTP  29/8/2026 10:18:23 p. m. ::1 Returned 304 in 1 ms
 HTTP  29/8/2026 10:18:23 p. m. ::1 GET /assets/js/main.js
 HTTP  29/8/2026 10:18:23 p. m. ::1 Returned 304 in 1 ms
 HTTP  29/8/2026 10:18:23 p. m. 127.0.0.1 GET /index.html
 HTTP  29/8/2026 10:18:23 p. m. 127.0.0.1 Returned 200 in 2 ms
 HTTP  29/8/2026 10:18:23 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:18:23 p. m. 127.0.0.1 Returned 304 in 2 ms
 HTTP  29/8/2026 10:18:23 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 10:18:23 p. m. 127.0.0.1 Returned 304 in 2 ms
 HTTP  29/8/2026 10:18:23 p. m. 127.0.0.1 GET /assets/js/main.js
 HTTP  29/8/2026 10:18:23 p. m. 127.0.0.1 Returned 200 in 2 ms
 HTTP  29/8/2026 10:18:23 p. m. 127.0.0.1 GET /pages/pagos.html
 HTTP  29/8/2026 10:18:23 p. m. 127.0.0.1 Returned 304 in 2 ms
 HTTP  29/8/2026 10:18:23 p. m. 127.0.0.1 GET /pages/mascotas.html
 HTTP  29/8/2026 10:18:23 p. m. 127.0.0.1 Returned 200 in 2 ms
 HTTP  29/8/2026 10:18:23 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:18:23 p. m. 127.0.0.1 Returned 304 in 4 ms
 HTTP  29/8/2026 10:18:23 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 10:18:23 p. m. 127.0.0.1 Returned 304 in 2 ms
 HTTP  29/8/2026 10:18:23 p. m. 127.0.0.1 GET /assets/js/main.js
 HTTP  29/8/2026 10:18:23 p. m. 127.0.0.1 Returned 304 in 3 ms
 HTTP  29/8/2026 10:18:24 p. m. ::1 GET /registro.html
 HTTP  29/8/2026 10:18:24 p. m. ::1 Returned 200 in 3 ms
 HTTP  29/8/2026 10:18:24 p. m. ::1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:18:24 p. m. ::1 Returned 200 in 1 ms
 HTTP  29/8/2026 10:18:24 p. m. ::1 GET /assets/js/api.js
 HTTP  29/8/2026 10:18:24 p. m. ::1 Returned 200 in 2 ms
 HTTP  29/8/2026 10:18:24 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:18:24 p. m. 127.0.0.1 Returned 304 in 3 ms
 HTTP  29/8/2026 10:18:24 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 10:18:24 p. m. 127.0.0.1 Returned 304 in 2 ms
 HTTP  29/8/2026 10:18:24 p. m. 127.0.0.1 GET /assets/js/main.js
 HTTP  29/8/2026 10:18:24 p. m. 127.0.0.1 Returned 304 in 1 ms
 HTTP  29/8/2026 10:18:24 p. m. ::1 GET /login.html
 HTTP  29/8/2026 10:18:24 p. m. ::1 Returned 200 in 3 ms
 HTTP  29/8/2026 10:18:24 p. m. ::1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:18:24 p. m. ::1 Returned 200 in 2 ms
 HTTP  29/8/2026 10:18:24 p. m. ::1 GET /assets/js/api.js
 HTTP  29/8/2026 10:18:24 p. m. ::1 Returned 200 in 2 ms
 HTTP  29/8/2026 10:18:24 p. m. 127.0.0.1 GET /pages/mascota-form.html
 HTTP  29/8/2026 10:18:24 p. m. 127.0.0.1 Returned 200 in 2 ms
 HTTP  29/8/2026 10:18:24 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:18:24 p. m. 127.0.0.1 Returned 304 in 3 ms
 HTTP  29/8/2026 10:18:24 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 10:18:24 p. m. 127.0.0.1 Returned 304 in 2 ms
 HTTP  29/8/2026 10:18:24 p. m. 127.0.0.1 GET /assets/js/main.js
 HTTP  29/8/2026 10:18:24 p. m. 127.0.0.1 Returned 304 in 2 ms
 HTTP  29/8/2026 10:18:24 p. m. 127.0.0.1 GET /assets/js/forms.js
 HTTP  29/8/2026 10:18:24 p. m. 127.0.0.1 Returned 200 in 1 ms
 HTTP  29/8/2026 10:18:25 p. m. ::1 GET /index.html
 HTTP  29/8/2026 10:18:25 p. m. ::1 Returned 200 in 2 ms
 HTTP  29/8/2026 10:18:25 p. m. ::1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:18:25 p. m. ::1 GET /assets/js/api.js
 HTTP  29/8/2026 10:18:25 p. m. ::1 Returned 304 in 3 ms
 HTTP  29/8/2026 10:18:25 p. m. ::1 Returned 304 in 1 ms
 HTTP  29/8/2026 10:18:25 p. m. ::1 GET /assets/js/main.js
 HTTP  29/8/2026 10:18:25 p. m. ::1 Returned 200 in 1 ms
 HTTP  29/8/2026 10:18:25 p. m. ::1 GET /index.html
 HTTP  29/8/2026 10:18:25 p. m. ::1 Returned 200 in 1 ms
 HTTP  29/8/2026 10:18:25 p. m. ::1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:18:25 p. m. ::1 GET /assets/js/api.js
 HTTP  29/8/2026 10:18:25 p. m. ::1 Returned 304 in 2 ms
 HTTP  29/8/2026 10:18:25 p. m. ::1 Returned 304 in 1 ms
 HTTP  29/8/2026 10:18:25 p. m. ::1 GET /assets/js/main.js
 HTTP  29/8/2026 10:18:25 p. m. ::1 Returned 200 in 0 ms
 HTTP  29/8/2026 10:18:25 p. m. ::1 GET /pages/mascotas.html
 HTTP  29/8/2026 10:18:25 p. m. ::1 Returned 200 in 1 ms
 HTTP  29/8/2026 10:18:25 p. m. ::1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:18:25 p. m. ::1 Returned 304 in 1 ms
 HTTP  29/8/2026 10:18:25 p. m. ::1 GET /assets/js/api.js
 HTTP  29/8/2026 10:18:25 p. m. ::1 GET /assets/js/main.js
 HTTP  29/8/2026 10:18:25 p. m. ::1 Returned 304 in 1 ms
 HTTP  29/8/2026 10:18:25 p. m. ::1 Returned 304 in 0 ms
 HTTP  29/8/2026 10:18:25 p. m. 127.0.0.1 GET /pages/mascotas.html
 HTTP  29/8/2026 10:18:25 p. m. 127.0.0.1 Returned 304 in 1 ms
 HTTP  29/8/2026 10:18:25 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:18:25 p. m. 127.0.0.1 Returned 304 in 2 ms
 HTTP  29/8/2026 10:18:25 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 10:18:25 p. m. 127.0.0.1 Returned 304 in 2 ms
 HTTP  29/8/2026 10:18:25 p. m. 127.0.0.1 GET /assets/js/main.js
 HTTP  29/8/2026 10:18:25 p. m. 127.0.0.1 Returned 304 in 2 ms
 HTTP  29/8/2026 10:18:26 p. m. 127.0.0.1 GET /login.html
 HTTP  29/8/2026 10:18:26 p. m. 127.0.0.1 Returned 200 in 1 ms
 HTTP  29/8/2026 10:18:26 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:18:26 p. m. 127.0.0.1 Returned 200 in 2 ms
 HTTP  29/8/2026 10:18:26 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 10:18:26 p. m. 127.0.0.1 Returned 200 in 2 ms
 HTTP  29/8/2026 10:18:26 p. m. 127.0.0.1 GET /favicon.ico
 HTTP  29/8/2026 10:18:26 p. m. 127.0.0.1 Returned 404 in 1 ms
 HTTP  29/8/2026 10:18:27 p. m. 127.0.0.1 GET /index.html
 HTTP  29/8/2026 10:18:27 p. m. 127.0.0.1 Returned 200 in 1 ms
 HTTP  29/8/2026 10:18:27 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:18:27 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 10:18:27 p. m. 127.0.0.1 Returned 304 in 1 ms
 HTTP  29/8/2026 10:18:27 p. m. 127.0.0.1 Returned 304 in 1 ms
 HTTP  29/8/2026 10:18:27 p. m. 127.0.0.1 GET /assets/js/main.js
 HTTP  29/8/2026 10:18:27 p. m. 127.0.0.1 Returned 200 in 1 ms
 HTTP  29/8/2026 10:18:27 p. m. 127.0.0.1 GET /pages/mascotas.html
 HTTP  29/8/2026 10:18:27 p. m. 127.0.0.1 Returned 200 in 1 ms
 HTTP  29/8/2026 10:18:27 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:18:27 p. m. 127.0.0.1 Returned 304 in 0 ms
 HTTP  29/8/2026 10:18:27 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 10:18:27 p. m. 127.0.0.1 Returned 304 in 1 ms
 HTTP  29/8/2026 10:18:27 p. m. 127.0.0.1 GET /assets/js/main.js
 HTTP  29/8/2026 10:18:27 p. m. 127.0.0.1 Returned 304 in 0 ms
 HTTP  29/8/2026 10:18:27 p. m. 127.0.0.1 GET /login.html
 HTTP  29/8/2026 10:18:27 p. m. 127.0.0.1 Returned 200 in 1 ms
 HTTP  29/8/2026 10:18:27 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:18:27 p. m. 127.0.0.1 Returned 200 in 1 ms
 HTTP  29/8/2026 10:18:27 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 10:18:27 p. m. 127.0.0.1 Returned 200 in 1 ms
 HTTP  29/8/2026 10:18:27 p. m. 127.0.0.1 GET /favicon.ico
 HTTP  29/8/2026 10:18:27 p. m. 127.0.0.1 Returned 404 in 1 ms
 HTTP  29/8/2026 10:18:27 p. m. 127.0.0.1 GET /index.html
 HTTP  29/8/2026 10:18:27 p. m. 127.0.0.1 Returned 200 in 0 ms
 HTTP  29/8/2026 10:18:27 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:18:27 p. m. 127.0.0.1 Returned 304 in 1 ms
 HTTP  29/8/2026 10:18:27 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 10:18:27 p. m. 127.0.0.1 Returned 304 in 0 ms
 HTTP  29/8/2026 10:18:27 p. m. 127.0.0.1 GET /assets/js/main.js
 HTTP  29/8/2026 10:18:27 p. m. 127.0.0.1 Returned 200 in 1 ms
 HTTP  29/8/2026 10:18:27 p. m. 127.0.0.1 GET /pages/mascotas.html
 HTTP  29/8/2026 10:18:27 p. m. 127.0.0.1 Returned 200 in 0 ms
 HTTP  29/8/2026 10:18:27 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:18:27 p. m. 127.0.0.1 Returned 304 in 0 ms
 HTTP  29/8/2026 10:18:27 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 10:18:27 p. m. 127.0.0.1 GET /assets/js/main.js
 HTTP  29/8/2026 10:18:27 p. m. 127.0.0.1 Returned 304 in 1 ms
 HTTP  29/8/2026 10:18:27 p. m. 127.0.0.1 Returned 304 in 0 ms
 HTTP  29/8/2026 10:20:21 p. m. ::1 GET /
 HTTP  29/8/2026 10:20:21 p. m. ::1 Returned 200 in 4 ms
 HTTP  29/8/2026 10:20:21 p. m. ::1 GET /
 HTTP  29/8/2026 10:20:21 p. m. ::1 Returned 200 in 3 ms
 HTTP  29/8/2026 10:20:26 p. m. 127.0.0.1 GET /registro.html
 HTTP  29/8/2026 10:20:26 p. m. 127.0.0.1 Returned 200 in 4 ms
 HTTP  29/8/2026 10:20:27 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:20:27 p. m. 127.0.0.1 Returned 200 in 5 ms
 HTTP  29/8/2026 10:20:27 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 10:20:27 p. m. 127.0.0.1 Returned 200 in 1 ms
 HTTP  29/8/2026 10:20:28 p. m. 127.0.0.1 GET /registro.html
 HTTP  29/8/2026 10:20:28 p. m. 127.0.0.1 Returned 200 in 5 ms
 HTTP  29/8/2026 10:20:28 p. m. 127.0.0.1 GET /favicon.ico
 HTTP  29/8/2026 10:20:28 p. m. 127.0.0.1 Returned 404 in 4 ms
 HTTP  29/8/2026 10:20:29 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:20:29 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 10:20:29 p. m. 127.0.0.1 Returned 200 in 5 ms
 HTTP  29/8/2026 10:20:29 p. m. 127.0.0.1 Returned 200 in 4 ms
 HTTP  29/8/2026 10:20:29 p. m. 127.0.0.1 GET /favicon.ico
 HTTP  29/8/2026 10:20:29 p. m. 127.0.0.1 Returned 404 in 11 ms
 HTTP  29/8/2026 10:20:30 p. m. 127.0.0.1 GET /login.html
 HTTP  29/8/2026 10:20:30 p. m. 127.0.0.1 Returned 200 in 4 ms
 HTTP  29/8/2026 10:20:31 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:20:31 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 10:20:31 p. m. 127.0.0.1 Returned 200 in 8 ms
 HTTP  29/8/2026 10:20:31 p. m. 127.0.0.1 Returned 200 in 6 ms
 HTTP  29/8/2026 10:20:31 p. m. 127.0.0.1 GET /index.html
 HTTP  29/8/2026 10:20:31 p. m. 127.0.0.1 Returned 200 in 4 ms
 HTTP  29/8/2026 10:20:32 p. m. 127.0.0.1 GET /favicon.ico
 HTTP  29/8/2026 10:20:32 p. m. 127.0.0.1 Returned 404 in 7 ms
 HTTP  29/8/2026 10:20:32 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:20:32 p. m. 127.0.0.1 Returned 304 in 5 ms
 HTTP  29/8/2026 10:20:32 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 10:20:32 p. m. 127.0.0.1 Returned 304 in 4 ms
 HTTP  29/8/2026 10:20:32 p. m. 127.0.0.1 GET /assets/js/main.js
 HTTP  29/8/2026 10:20:32 p. m. 127.0.0.1 Returned 200 in 4 ms
 HTTP  29/8/2026 10:20:33 p. m. 127.0.0.1 GET /login.html
 HTTP  29/8/2026 10:20:33 p. m. 127.0.0.1 Returned 200 in 4 ms
 HTTP  29/8/2026 10:20:34 p. m. 127.0.0.1 GET /login.html
 HTTP  29/8/2026 10:20:34 p. m. 127.0.0.1 Returned 304 in 5 ms
 HTTP  29/8/2026 10:20:34 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:20:34 p. m. 127.0.0.1 Returned 304 in 4 ms
 HTTP  29/8/2026 10:20:34 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 10:20:34 p. m. 127.0.0.1 Returned 304 in 4 ms
 HTTP  29/8/2026 10:20:34 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:20:34 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 10:20:34 p. m. 127.0.0.1 Returned 200 in 7 ms
 HTTP  29/8/2026 10:20:34 p. m. 127.0.0.1 Returned 200 in 3 ms
 HTTP  29/8/2026 10:20:35 p. m. 127.0.0.1 GET /favicon.ico
 HTTP  29/8/2026 10:20:35 p. m. 127.0.0.1 Returned 404 in 3 ms
 HTTP  29/8/2026 10:20:35 p. m. 127.0.0.1 GET /login.html
 HTTP  29/8/2026 10:20:35 p. m. 127.0.0.1 Returned 200 in 2 ms
 HTTP  29/8/2026 10:20:36 p. m. 127.0.0.1 GET /login.html
 HTTP  29/8/2026 10:20:36 p. m. 127.0.0.1 Returned 200 in 4 ms
 HTTP  29/8/2026 10:20:36 p. m. 127.0.0.1 GET /login.html
 HTTP  29/8/2026 10:20:36 p. m. 127.0.0.1 Returned 200 in 3 ms
 HTTP  29/8/2026 10:20:36 p. m. 127.0.0.1 GET /login.html
 HTTP  29/8/2026 10:20:36 p. m. 127.0.0.1 Returned 200 in 6 ms
 HTTP  29/8/2026 10:20:36 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:20:36 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 10:20:36 p. m. 127.0.0.1 Returned 200 in 7 ms
 HTTP  29/8/2026 10:20:36 p. m. 127.0.0.1 Returned 200 in 5 ms
 HTTP  29/8/2026 10:20:36 p. m. 127.0.0.1 GET /index.html
 HTTP  29/8/2026 10:20:36 p. m. 127.0.0.1 Returned 200 in 3 ms
 HTTP  29/8/2026 10:20:37 p. m. 127.0.0.1 GET /favicon.ico
 HTTP  29/8/2026 10:20:37 p. m. 127.0.0.1 Returned 404 in 7 ms
 HTTP  29/8/2026 10:20:37 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:20:37 p. m. 127.0.0.1 Returned 304 in 4 ms
 HTTP  29/8/2026 10:20:37 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 10:20:37 p. m. 127.0.0.1 Returned 304 in 4 ms
 HTTP  29/8/2026 10:20:37 p. m. 127.0.0.1 GET /assets/js/main.js
 HTTP  29/8/2026 10:20:37 p. m. 127.0.0.1 Returned 200 in 4 ms
 HTTP  29/8/2026 10:20:37 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:20:37 p. m. 127.0.0.1 Returned 200 in 3 ms
 HTTP  29/8/2026 10:20:37 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 10:20:37 p. m. 127.0.0.1 Returned 200 in 3 ms
 HTTP  29/8/2026 10:20:37 p. m. 127.0.0.1 GET /pages/pagos.html
 HTTP  29/8/2026 10:20:37 p. m. 127.0.0.1 Returned 200 in 3 ms
 HTTP  29/8/2026 10:20:37 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:20:37 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 10:20:37 p. m. 127.0.0.1 Returned 200 in 7 ms
 HTTP  29/8/2026 10:20:37 p. m. 127.0.0.1 Returned 200 in 5 ms
 HTTP  29/8/2026 10:20:37 p. m. 127.0.0.1 GET /favicon.ico
 HTTP  29/8/2026 10:20:37 p. m. 127.0.0.1 Returned 404 in 5 ms
 HTTP  29/8/2026 10:20:37 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:20:37 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 10:20:37 p. m. 127.0.0.1 Returned 200 in 5 ms
 HTTP  29/8/2026 10:20:37 p. m. 127.0.0.1 Returned 200 in 4 ms
 HTTP  29/8/2026 10:20:37 p. m. 127.0.0.1 GET /assets/css/styles.css
 HTTP  29/8/2026 10:20:37 p. m. 127.0.0.1 Returned 304 in 9 ms
 HTTP  29/8/2026 10:20:37 p. m. 127.0.0.1 GET /assets/js/api.js
 HTTP  29/8/2026 10:20:37 p. m. 127.0.0.1 Returned 304 in 3 ms
 HTTP  29/8/2026 10:20:37 p. m. 127.0.0.1 GET /assets/js/main.js
 HTTP  29/8/2026 10:20:37 p. m. 127.0.0.1 Returned 304 in 6 ms
 HTTP  29/8/2026 10:20:38 p. m. 127.0.0.1 GET /favicon.ico
 HTTP  29/8/2026 10:20:38 p. m. 127.0.0.1 Returned 404 in 6 ms
 HTTP  29/8/2026 10:20:38 p. m. 127.0.0.1 GET /favicon.ico
 HTTP  29/8/2026 10:20:38 p. m. 127.0.0.1 Returned 404 in 6 ms
 HTTP  29/8/2026 10:20:38 p. m. 127.0.0.1 GET /index.html
 HTTP  29/8/2026 10:20:38 p. m. 127.0.0.1 Returned 200 in 5 ms
 HTTP  29/8/2026 10:20:39 p. m. 127.0.0.1 GET /assets/css/styles.css
